customer_id,customer_value_eur,customer_value_segment
C07260,1397.74,High Value
C07261,1296.66,Medium Value
C07262,1247.31,Medium Value
C07263,791.21,Low Value
C07264,778.5,Low Value
C07265,962.99,Low Value
C07266,1151.54,Medium Value
C07267,1211.76,Medium Value
C07268,1404.16,High Value
C07269,1089.87,Medium Value
C07270,924.87,Low Value
C07271,571.01,Low Value
C07272,1121.63,Medium Value
C07273,1626.48,High Value
C07274,1636.64,High Value
C07275,1132.87,Medium Value
C07276,998.65,Low Value
C07277,1133.9,Medium Value
C07278,852.44,Low Value
C07279,760.39,Low Value
C07280,845.91,Low Value
C07281,763.47,Low Value
C07282,1392.75,High Value
C07283,1075.75,Medium Value
C07284,1091.32,Medium Value
C07285,1145.67,Medium Value
C07286,1276.51,Medium Value
C07287,776.21,Low Value
C07288,1558.25,High Value
C07289,1266.69,Medium Value
C07290,1106.24,Medium Value
C07291,1154.63,Medium Value
C07292,910.45,Low Value
C07293,454.52,Low Value
C07294,1362.56,High Value
C07295,1165.2,Medium Value
C07296,777.94,Low Value
C07297,967.76,Low Value
C07298,1272.34,Medium Value
C07299,1281.37,Medium Value
C07300,1250.16,Medium Value
C07301,1424.99,High Value
C07302,485.96,Low Value
C07303,961.05,Low Value
C07304,1251.89,Medium Value
C07305,760.85,Low Value
C07306,1279.38,Medium Value
C07307,423.5,Low Value
C07308,763.44,Low Value
C07309,1029.84,Low Value
C07310,1287.14,Medium Value
C07311,1258.57,Medium Value
C07312,1066.4,Medium Value
C07313,1303.91,Medium Value
C07314,787.56,Low Value
C07315,1505.82,High Value
C07316,544.28,Low Value
C07317,844.83,Low Value
C07318,1156.52,Medium Value
C07319,798.41,Low Value
C07320,1505.52,High Value
C07321,972.84,Low Value
C07322,1441.9,High Value
C07323,1231.47,Medium Value
C07324,1104.72,Medium Value
C07325,949.41,Low Value
C07326,1187.81,Medium Value
C07327,1214.58,Medium Value
C07328,1392.6,High Value
C07329,823.91,Low Value
C07330,1390.4,High Value
C07331,1632.51,High Value
C07332,971.67,Low Value
C07333,1061.85,Medium Value
C07334,1455.31,High Value
C07335,1635.72,High Value
C07336,1405.76,High Value
C07337,1378.77,High Value
C07338,1292.94,Medium Value
C07339,916.21,Low Value
C07340,1375.53,High Value
C07341,931.78,Low Value
C07342,803.28,Low Value
C07343,998.23,Low Value
C07344,1201.07,Medium Value
C07345,1927.28,Very High Value
C07346,883.47,Low Value
C07347,1489.7,High Value
C07348,1356.3,Medium Value
C07349,1075.8,Medium Value
C07350,1335.81,Medium Value
C07351,1198.95,Medium Value
C07352,844.49,Low Value
C07353,1127.9,Medium Value
C07354,1199.63,Medium Value
C07355,1237.52,Medium Value
C07356,1341.1,Medium Value
C07357,1006.99,Low Value
C07358,1420.05,High Value
C07359,942.37,Low Value
C07360,1302.13,Medium Value
C07361,988.07,Low Value
C07362,782.58,Low Value
C07363,1194.64,Medium Value
C07364,1112.89,Medium Value
C07365,809.62,Low Value
C07366,1690.08,Very High Value
C07367,777.99,Low Value
C07368,1255.98,Medium Value
C07369,870.33,Low Value
C07370,1511.15,High Value
C07371,1117.9,Medium Value
C07372,1098.19,Medium Value
C07373,1095.77,Medium Value
C07374,1553.59,High Value
C07375,1094.75,Medium Value
C07376,1227.28,Medium Value
C07377,1354.78,Medium Value
C07378,1233.89,Medium Value
C07379,1164.3,Medium Value
C07380,1162.94,Medium Value
C07381,972.82,Low Value
C07382,1024.61,Low Value
C07383,881.83,Low Value
C07384,1190.64,Medium Value
C07385,775.75,Low Value
C07386,1296.01,Medium Value
C07387,980.21,Low Value
C07388,854.53,Low Value
C07389,1133.06,Medium Value
C07390,831.6,Low Value
C07391,943.97,Low Value
C07392,1241.97,Medium Value
C07393,1529.13,High Value
C07394,1179.09,Medium Value
C07395,1478.66,High Value
C07396,808.68,Low Value
C07397,765.34,Low Value
C07398,1246.96,Medium Value
C07399,1298.53,Medium Value
C07400,960.35,Low Value
C07401,812.1,Low Value
C07402,1578.66,High Value
C07403,1038.13,Medium Value
C07404,747.67,Low Value
C07405,1568.84,High Value
C07406,1674.65,High Value
C07407,1317.14,Medium Value
C07408,1747.18,Very High Value
C07409,1193.33,Medium Value
C07410,1417.9,High Value
C07411,962.46,Low Value
C07412,1026.02,Low Value
C07413,809.36,Low Value
C07414,889.98,Low Value
C07415,1411.58,High Value
C07416,1155.29,Medium Value
C07417,640.06,Low Value
C07418,1588.58,High Value
C07419,887.97,Low Value
C07420,1410.31,High Value
C07421,1332.32,Medium Value
C07422,1304.6,Medium Value
C07423,1205.13,Medium Value
C07424,920.46,Low Value
C07425,880.99,Low Value
C07426,896.64,Low Value
C07427,932.54,Low Value
C07428,847.48,Low Value
C07429,1119.85,Medium Value
C07430,1113.98,Medium Value
C07431,1684.52,High Value
C07432,859.95,Low Value
C07433,1377.41,High Value
C07434,1067.69,Medium Value
C07435,1746.41,Very High Value
C07436,1527.78,High Value
C07437,1436.14,High Value
C07438,944.25,Low Value
C07439,891.27,Low Value
C07440,1647.87,High Value
C07441,843.25,Low Value
C07442,912.17,Low Value
C07443,1490.87,High Value
C07444,799.47,Low Value
C07445,929.07,Low Value
C07446,1183.68,Medium Value
C07447,1048.6,Medium Value
C07448,1503.33,High Value
C07449,950.73,Low Value
C07450,1239.89,Medium Value
C07451,767.01,Low Value
C07452,1187.79,Medium Value
C07453,1179.9,Medium Value
C07454,1960.8,Very High Value
C07455,927.44,Low Value
C07456,920.89,Low Value
C07457,734.98,Low Value
C07458,832.36,Low Value
C07459,1719.75,Very High Value
C07460,1574.66,High Value
C07461,754.69,Low Value
C07462,1426.58,High Value
C07463,786.08,Low Value
C07464,771.59,Low Value
C07465,1106.85,Medium Value
C07466,1104.53,Medium Value
C07467,1050.96,Medium Value
C07468,1486.09,High Value
C07469,1146.99,Medium Value
C07470,854.53,Low Value
C07471,810.02,Low Value
C07472,1611.61,High Value
C07473,410.34,Low Value
C07474,1397.68,High Value
C07475,1416.03,High Value
C07476,943.88,Low Value
C07477,1220.45,Medium Value
C07478,1111.0,Medium Value
C07479,1515.18,High Value
C07480,1256.37,Medium Value
C07481,1343.37,Medium Value
C07482,1684.3,High Value
C07483,745.67,Low Value
C07484,1272.26,Medium Value
C07485,1740.53,Very High Value
C07486,772.16,Low Value
C07487,1413.12,High Value
C07488,908.73,Low Value
C07489,1517.11,High Value
C07490,1396.45,High Value
C07491,1702.51,Very High Value
C07492,1364.99,High Value
C07493,1087.15,Medium Value
C07494,770.31,Low Value
C07495,778.36,Low Value
C07496,1498.3,High Value
C07497,1674.59,High Value
C07498,1318.68,Medium Value
C07499,1104.1,Medium Value
C07500,897.82,Low Value
C07501,963.05,Low Value
C07502,1325.0,Medium Value
C07503,712.21,Low Value
C07504,1217.05,Medium Value
C07505,1704.97,Very High Value
C07506,957.58,Low Value
C07507,838.36,Low Value
C07508,1130.83,Medium Value
C07509,1366.3,High Value
C07510,1115.29,Medium Value
C07511,979.43,Low Value
C07512,1026.3,Low Value
C07513,1197.28,Medium Value
C07514,1205.78,Medium Value
C07515,1049.67,Medium Value
C07516,1141.08,Medium Value
C07517,847.73,Low Value
C07518,736.68,Low Value
C07519,905.54,Low Value
C07520,811.69,Low Value
C07521,832.49,Low Value
C07522,875.04,Low Value
C07523,945.81,Low Value
C07524,1126.13,Medium Value
C07525,1064.21,Medium Value
C07526,1068.44,Medium Value
C07527,712.79,Low Value
C07528,1196.19,Medium Value
C07529,1242.14,Medium Value
C07530,1540.91,High Value
C07531,1550.08,High Value
C07532,1171.61,Medium Value
C07533,1037.64,Medium Value
C07534,872.1,Low Value
C07535,1202.67,Medium Value
C07536,874.37,Low Value
C07537,1562.9,High Value
C07538,1756.52,Very High Value
C07539,1157.22,Medium Value
C07540,873.18,Low Value
C07541,1478.3,High Value
C07542,1400.87,High Value
C07543,1792.23,Very High Value
C07544,808.88,Low Value
C07545,1208.17,Medium Value
C07546,994.35,Low Value
C07547,1353.83,Medium Value
C07548,1092.49,Medium Value
C07549,1469.64,High Value
C07550,1514.17,High Value
C07551,1669.24,High Value
C07552,332.4,Low Value
C07553,1133.6,Medium Value
C07554,752.73,Low Value
C07555,1166.82,Medium Value
C07556,784.26,Low Value
C07557,1042.94,Medium Value
C07558,1259.01,Medium Value
C07559,877.68,Low Value
C07560,1063.41,Medium Value
C07561,814.88,Low Value
C07562,1378.42,High Value
C07563,964.39,Low Value
C07564,641.05,Low Value
C07565,942.93,Low Value
C07566,916.96,Low Value
C07567,990.81,Low Value
C07568,1061.0,Medium Value
C07569,789.65,Low Value
C07570,752.3,Low Value
C07571,1555.44,High Value
C07572,890.36,Low Value
C07573,1592.25,High Value
C07574,1731.44,Very High Value
C07575,788.8,Low Value
C07576,923.72,Low Value
C07577,1179.87,Medium Value
C07578,1107.28,Medium Value
C07579,919.96,Low Value
C07580,1653.9,High Value
C07581,1478.02,High Value
C07582,1031.66,Low Value
C07583,1795.14,Very High Value
C07584,768.19,Low Value
C07585,1633.7,High Value
C07586,1253.52,Medium Value
C07587,772.14,Low Value
C07588,1078.97,Medium Value
C07589,1574.82,High Value
C07590,961.09,Low Value
C07591,727.03,Low Value
C07592,1138.07,Medium Value
C07593,1084.57,Medium Value
C07594,816.02,Low Value
C07595,1658.15,High Value
C07596,602.3,Low Value
C07597,972.03,Low Value
C07598,820.76,Low Value
C07599,883.88,Low Value
C07600,915.81,Low Value
C07601,1238.5,Medium Value
C07602,1295.38,Medium Value
C07603,1092.0,Medium Value
C07604,804.83,Low Value
C07605,979.77,Low Value
C07606,1335.23,Medium Value
C07607,1308.16,Medium Value
C07608,843.4,Low Value
C07609,1274.0,Medium Value
C07610,1054.6,Medium Value
C07611,1541.61,High Value
C07612,1009.68,Low Value
C07613,970.55,Low Value
C07614,1275.2,Medium Value
C07615,884.14,Low Value
C07616,1176.19,Medium Value
C07617,784.44,Low Value
C07618,1581.99,High Value
C07619,745.05,Low Value
C07620,1166.71,Medium Value
C07621,1593.57,High Value
C07622,796.92,Low Value
C07623,1038.63,Medium Value
C07624,907.83,Low Value
C07625,1168.99,Medium Value
C07626,776.02,Low Value
C07627,1501.6,High Value
C07628,1670.87,High Value
C07629,956.98,Low Value
C07630,837.3,Low Value
C07631,1376.65,High Value
C07632,803.91,Low Value
C07633,761.06,Low Value
C07634,1237.3,Medium Value
C07635,987.2,Low Value
C07636,799.28,Low Value
C07637,1032.65,Low Value
C07638,1434.65,High Value
C07639,912.07,Low Value
C07640,724.22,Low Value
C07641,991.1,Low Value
C07642,1420.4,High Value
C07643,1054.22,Medium Value
C07644,1665.05,High Value
C07645,1318.9,Medium Value
C07646,1511.99,High Value
C07647,896.61,Low Value
C07648,803.55,Low Value
C07649,1305.29,Medium Value
C07650,1165.74,Medium Value
C07651,1100.33,Medium Value
C07652,833.81,Low Value
C07653,1530.34,High Value
C07654,1522.08,High Value
C07655,1382.99,High Value
C07656,1383.28,High Value
C07657,751.48,Low Value
C07658,906.78,Low Value
C07659,1077.3,Medium Value
C07660,779.35,Low Value
C07661,832.55,Low Value
C07662,957.08,Low Value
C07663,1094.35,Medium Value
C07664,1408.13,High Value
C07665,1002.48,Low Value
C07666,1260.71,Medium Value
C07667,1456.18,High Value
C07668,1703.87,Very High Value
C07669,1326.6,Medium Value
C07670,1016.27,Low Value
C07671,1964.05,Very High Value
C07672,1149.11,Medium Value
C07673,868.87,Low Value
C07674,1292.53,Medium Value
C07675,1068.55,Medium Value
C07676,975.62,Low Value
C07677,916.67,Low Value
C07678,1299.02,Medium Value
C07679,815.1,Low Value
C07680,1011.48,Low Value
C07681,1122.39,Medium Value
C07682,973.47,Low Value
C07683,1440.24,High Value
C07684,1645.15,High Value
C07685,1139.65,Medium Value
C07686,1147.93,Medium Value
C07687,1063.42,Medium Value
C07688,1608.0,High Value
C07689,1155.47,Medium Value
C07690,780.58,Low Value
C07691,1069.48,Medium Value
C07692,1090.97,Medium Value
C07693,869.23,Low Value
C07694,1042.34,Medium Value
C07695,1223.14,Medium Value
C07696,1086.46,Medium Value
C07697,1186.22,Medium Value
C07698,1578.62,High Value
C07699,1093.28,Medium Value
C07700,1324.97,Medium Value
C07701,1185.79,Medium Value
C07702,1020.96,Low Value
C07703,398.1,Low Value
C07704,692.92,Low Value
C07705,1290.23,Medium Value
C07706,1688.21,High Value
C07707,921.68,Low Value
C07708,1489.29,High Value
C07709,1086.59,Medium Value
C07710,1374.85,High Value
C07711,879.76,Low Value
C07712,1129.76,Medium Value
C07713,1621.27,High Value
C07714,962.9,Low Value
C07715,1130.28,Medium Value
C07716,1308.8,Medium Value
C07717,1366.83,High Value
C07718,1163.99,Medium Value
C07719,1170.02,Medium Value
C07720,1402.6,High Value
C07721,1737.32,Very High Value
C07722,780.01,Low Value
C07723,1097.38,Medium Value
C07724,1249.57,Medium Value
C07725,1297.54,Medium Value
C07726,1430.48,High Value
C07727,830.29,Low Value
C07728,2029.38,Very High Value
C07729,805.52,Low Value
C07730,1091.73,Medium Value
C07731,666.14,Low Value
C07732,1666.98,High Value
C07733,1116.8,Medium Value
C07734,1349.41,Medium Value
C07735,1536.67,High Value
C07736,760.28,Low Value
C07737,1314.41,Medium Value
C07738,767.39,Low Value
C07739,997.18,Low Value
C07740,1098.35,Medium Value
C07741,778.21,Low Value
C07742,1619.07,High Value
C07743,1117.32,Medium Value
C07744,1396.93,High Value
C07745,802.65,Low Value
C07746,1494.0,High Value
C07747,1023.99,Low Value
C07748,1050.93,Medium Value
C07749,1875.28,Very High Value
C07750,1197.04,Medium Value
C07751,1187.05,Medium Value
C07752,824.19,Low Value
C07753,1157.44,Medium Value
C07754,854.42,Low Value
C07755,1091.66,Medium Value
C07756,446.6,Low Value
C07757,1072.4,Medium Value
C07758,879.64,Low Value
C07759,1373.41,High Value
C07760,690.12,Low Value
C07761,989.16,Low Value
C07762,1365.05,High Value
C07763,746.09,Low Value
C07764,882.48,Low Value
C07765,1526.05,High Value
C07766,1213.72,Medium Value
C07767,747.1,Low Value
C07768,860.13,Low Value
C07769,1143.55,Medium Value
C07770,1099.87,Medium Value
C07771,1026.0,Low Value
C07772,1211.55,Medium Value
C07773,894.0,Low Value
C07774,778.62,Low Value
C07775,1556.16,High Value
C07776,1127.32,Medium Value
C07777,1423.62,High Value
C07778,1527.63,High Value
C07779,1755.95,Very High Value
C07780,929.55,Low Value
C07781,687.12,Low Value
C07782,1225.52,Medium Value
C07783,1443.75,High Value
C07784,1197.06,Medium Value
C07785,1516.1,High Value
C07786,1805.89,Very High Value
C07787,1080.71,Medium Value
C07788,1085.3,Medium Value
C07789,954.47,Low Value
C07790,1122.29,Medium Value
C07791,1237.3,Medium Value
C07792,1088.45,Medium Value
C07793,1699.65,Very High Value
C07794,1437.53,High Value
C07795,840.94,Low Value
C07796,956.22,Low Value
C07797,1214.77,Medium Value
C07798,887.03,Low Value
C07799,835.85,Low Value
C07800,775.35,Low Value
C07801,1030.08,Low Value
C07802,1286.37,Medium Value
C07803,1498.02,High Value
C07804,1039.36,Medium Value
C07805,998.0,Low Value
C07806,1374.83,High Value
C07807,783.11,Low Value
C07808,1158.31,Medium Value
C07809,1451.35,High Value
C07810,1753.07,Very High Value
C07811,990.02,Low Value
C07812,1470.59,High Value
C07813,1015.62,Low Value
C07814,1485.58,High Value
C07815,1823.44,Very High Value
C07816,1030.35,Low Value
C07817,1491.35,High Value
C07818,1061.32,Medium Value
C07819,1133.45,Medium Value
C07820,1180.28,Medium Value
C07821,1495.7,High Value
C07822,934.41,Low Value
C07823,965.45,Low Value
C07824,793.44,Low Value
C07825,1562.01,High Value
C07826,1022.05,Low Value
C07827,1700.91,Very High Value
C07828,1436.95,High Value
C07829,1888.95,Very High Value
C07830,1327.15,Medium Value
C07831,1206.54,Medium Value
C07832,1349.45,Medium Value
C07833,1302.72,Medium Value
C07834,913.79,Low Value
C07835,1239.58,Medium Value
C07836,978.0,Low Value
C07837,1451.9,High Value
C07838,1146.63,Medium Value
C07839,1326.18,Medium Value
C07840,666.81,Low Value
C07841,1791.12,Very High Value
C07842,969.69,Low Value
C07843,1299.68,Medium Value
C07844,1352.94,Medium Value
C07845,1412.66,High Value
C07846,975.11,Low Value
C07847,1000.83,Low Value
C07848,1381.31,High Value
C07849,1190.45,Medium Value
C07850,1115.57,Medium Value
C07851,815.13,Low Value
C07852,798.75,Low Value
C07853,761.41,Low Value
C07854,999.25,Low Value
C07855,1128.13,Medium Value
C07856,1583.99,High Value
C07857,1315.15,Medium Value
C07858,1179.23,Medium Value
C07859,1334.99,Medium Value
C07860,829.36,Low Value
C07861,852.02,Low Value
C07862,1622.19,High Value
C07863,1469.25,High Value
C07864,1349.27,Medium Value
C07865,1281.91,Medium Value
C07866,863.46,Low Value
C07867,894.9,Low Value
C07868,1358.23,Medium Value
C07869,761.59,Low Value
C07870,1453.43,High Value
C07871,1101.71,Medium Value
C07872,1141.78,Medium Value
C07873,1068.83,Medium Value
C07874,1750.01,Very High Value
C07875,822.94,Low Value
C07876,780.6,Low Value
C07877,1396.54,High Value
C07878,1350.88,Medium Value
C07879,1248.15,Medium Value
C07880,886.44,Low Value
C07881,1230.85,Medium Value
C07882,884.41,Low Value
C07883,892.8,Low Value
C07884,1016.44,Low Value
C07885,1257.47,Medium Value
C07886,1445.28,High Value
C07887,872.41,Low Value
C07888,1217.26,Medium Value
C07889,1833.42,Very High Value
C07890,1236.25,Medium Value
C07891,1318.66,Medium Value
C07892,1085.98,Medium Value
C07893,1492.58,High Value
C07894,1461.01,High Value
C07895,1584.17,High Value
C07896,1645.38,High Value
C07897,1663.5,High Value
C07898,1542.1,High Value
C07899,1088.5,Medium Value
C07900,1178.46,Medium Value
C07901,993.25,Low Value
C07902,769.22,Low Value
C07903,1285.71,Medium Value
C07904,1285.73,Medium Value
C07905,1594.37,High Value
C07906,1374.66,High Value
C07907,682.9,Low Value
C07908,1046.4,Medium Value
C07909,1380.45,High Value
C07910,1616.22,High Value
C07911,1201.45,Medium Value
C07912,1074.43,Medium Value
C07913,1286.61,Medium Value
C07914,1522.94,High Value
C07915,1169.03,Medium Value
